size,library,time
17179869184x17179869184, scipy, 0.0004670360000016416
17179869184x17179869184, pydct, 0.16210888099999998
34359738368x34359738368, scipy, 0.00048772499999927277
34359738368x34359738368, pydct, 0.19925490199999984
34359738368x34359738368, scipy, 0.00030876300000137746
34359738368x34359738368, pydct, 0.17400963599999741
34359738368x34359738368, scipy, 0.0003075290000005282
34359738368x34359738368, pydct, 0.17965663500000062
34359738368x34359738368, scipy, 0.000332170000000076
34359738368x34359738368, pydct, 0.17970086500000093
34359738368x34359738368, scipy, 0.0004906239999975526
34359738368x34359738368, pydct, 0.1911299129999975
34359738368x34359738368, scipy, 0.00037961099999961334
34359738368x34359738368, pydct, 0.19188022200000177
34359738368x34359738368, scipy, 0.0003659179999999651
34359738368x34359738368, pydct, 0.1877399639999986
34359738368x34359738368, scipy, 0.00042311700000041697
34359738368x34359738368, pydct, 0.19235935700000084
34359738368x34359738368, scipy, 0.00036196699999990756
34359738368x34359738368, pydct, 0.1964137550000018
34359738368x34359738368, scipy, 0.0003382119999990607
34359738368x34359738368, pydct, 0.17763381800000033
68719476736x68719476736, scipy, 0.00047455699999687795
68719476736x68719476736, pydct, 0.19516082299999837
68719476736x68719476736, scipy, 0.00034484200000051146
68719476736x68719476736, pydct, 0.20520339500000162
68719476736x68719476736, scipy, 0.00034198799999884955
68719476736x68719476736, pydct, 0.193666554
68719476736x68719476736, scipy, 0.000352635999998796
68719476736x68719476736, pydct, 0.1978307199999989
68719476736x68719476736, scipy, 0.0003039439999987792
68719476736x68719476736, pydct, 0.19382188199999817
68719476736x68719476736, scipy, 0.00038161600000208296
68719476736x68719476736, pydct, 0.19343876900000012
68719476736x68719476736, scipy, 0.00030999799999875677
68719476736x68719476736, pydct, 0.18838467500000178
68719476736x68719476736, scipy, 0.00030962099999953807
68719476736x68719476736, pydct, 0.1950410079999969
68719476736x68719476736, scipy, 0.0003010799999998426
68719476736x68719476736, pydct, 0.1994773169999995
68719476736x68719476736, scipy, 0.0003836449999994329
68719476736x68719476736, pydct, 0.1911960939999986
137438953472x137438953472, scipy, 0.00047686899999987986
137438953472x137438953472, pydct, 0.22361277499999943
137438953472x137438953472, scipy, 0.0005241530000006378
137438953472x137438953472, pydct, 0.20704989100000049
137438953472x137438953472, scipy, 0.0004645060000001422
137438953472x137438953472, pydct, 0.19997925600000244
137438953472x137438953472, scipy, 0.0005036919999987788
137438953472x137438953472, pydct, 0.20225132599999895
137438953472x137438953472, scipy, 0.0004202149999983362
137438953472x137438953472, pydct, 0.20321919699999924
137438953472x137438953472, scipy, 0.00040424199999833377
137438953472x137438953472, pydct, 0.19798799999999872
137438953472x137438953472, scipy, 0.00043432400000043003
137438953472x137438953472, pydct, 0.20040672899999734
137438953472x137438953472, scipy, 0.0005259719999983758
137438953472x137438953472, pydct, 0.20757774200000156
137438953472x137438953472, scipy, 0.00044300100000072007
137438953472x137438953472, pydct, 0.20647050399999856
137438953472x137438953472, scipy, 0.00044637099999889074
137438953472x137438953472, pydct, 0.21878632099999962
274877906944x274877906944, scipy, 0.00035778999999891425
274877906944x274877906944, pydct, 0.2392791129999985
274877906944x274877906944, scipy, 0.00038900099999850113
274877906944x274877906944, pydct, 0.23415620900000178
274877906944x274877906944, scipy, 0.00036034600000078854
274877906944x274877906944, pydct, 0.22732593299999948
274877906944x274877906944, scipy, 0.00033010900000007837
274877906944x274877906944, pydct, 0.2219423049999989
274877906944x274877906944, scipy, 0.00032955200000017726
274877906944x274877906944, pydct, 0.22624471600000007
274877906944x274877906944, scipy, 0.00036490299999769604
274877906944x274877906944, pydct, 0.22309244999999933
274877906944x274877906944, scipy, 0.0004245010000012428
274877906944x274877906944, pydct, 0.22013404299999806
274877906944x274877906944, scipy, 0.0004726410000017722
274877906944x274877906944, pydct, 0.22666288499999965
274877906944x274877906944, scipy, 0.00042030999999909113
274877906944x274877906944, pydct, 0.22951320900000027
274877906944x274877906944, scipy, 0.0004414140000008615
274877906944x274877906944, pydct, 0.232959374
549755813888x549755813888, scipy, 0.00038678900000022054
549755813888x549755813888, pydct, 0.2500440260000012
549755813888x549755813888, scipy, 0.00038417000000023904
549755813888x549755813888, pydct, 0.24289230399999795
549755813888x549755813888, scipy, 0.00034276499999918997
549755813888x549755813888, pydct, 0.24843938100000074
549755813888x549755813888, scipy, 0.0004281390000002716
549755813888x549755813888, pydct, 0.2476467609999986
549755813888x549755813888, scipy, 0.0004119070000001557
549755813888x549755813888, pydct, 0.23687321100000247
549755813888x549755813888, scipy, 0.0003427279999996813
549755813888x549755813888, pydct, 0.24928819999999874
549755813888x549755813888, scipy, 0.0003360519999979772
549755813888x549755813888, pydct, 0.24377338000000037
549755813888x549755813888, scipy, 0.00037333999999944467
549755813888x549755813888, pydct, 0.23722703800000033
549755813888x549755813888, scipy, 0.0003274060000002521
549755813888x549755813888, pydct, 0.23684809399999907
549755813888x549755813888, scipy, 0.0003258050000027879
549755813888x549755813888, pydct, 0.24317755399999896
1099511627776x1099511627776, scipy, 0.0003272509999980855
1099511627776x1099511627776, pydct, 0.2609843699999992
1099511627776x1099511627776, scipy, 0.00029421800000051235
1099511627776x1099511627776, pydct, 0.26847900499999966
1099511627776x1099511627776, scipy, 0.0003610189999996294
1099511627776x1099511627776, pydct, 0.25374583400000006
1099511627776x1099511627776, scipy, 0.0003145299999971485
1099511627776x1099511627776, pydct, 0.25700879099999696
1099511627776x1099511627776, scipy, 0.0004845069999994678
1099511627776x1099511627776, pydct, 0.2588453340000001
1099511627776x1099511627776, scipy, 0.0002974470000012275
1099511627776x1099511627776, pydct, 0.25566634599999816
1099511627776x1099511627776, scipy, 0.00029730600000021923
1099511627776x1099511627776, pydct, 0.262089550999999
1099511627776x1099511627776, scipy, 0.00033124699999831364
1099511627776x1099511627776, pydct, 0.2586133900000007
1099511627776x1099511627776, scipy, 0.0003748289999983001
1099511627776x1099511627776, pydct, 0.25599855100000113
1099511627776x1099511627776, scipy, 0.00029953099999957544
1099511627776x1099511627776, pydct, 0.2719660599999969
2199023255552x2199023255552, scipy, 0.0005976160000003006
2199023255552x2199023255552, pydct, 0.2829308640000008
2199023255552x2199023255552, scipy, 0.0004873969999970029
2199023255552x2199023255552, pydct, 0.2732819680000027
2199023255552x2199023255552, scipy, 0.00049999099999809
2199023255552x2199023255552, pydct, 0.279127527
2199023255552x2199023255552, scipy, 0.0005804860000004908
2199023255552x2199023255552, pydct, 0.2746831020000009
2199023255552x2199023255552, scipy, 0.0004903460000029725
2199023255552x2199023255552, pydct, 0.274817462999998
2199023255552x2199023255552, scipy, 0.0004904169999981889
2199023255552x2199023255552, pydct, 0.2863129939999993
2199023255552x2199023255552, scipy, 0.0005166579999986709
2199023255552x2199023255552, pydct, 0.28921200399999947
2199023255552x2199023255552, scipy, 0.0004730779999988499
2199023255552x2199023255552, pydct, 0.2751386730000007
2199023255552x2199023255552, scipy, 0.0004705750000013609
2199023255552x2199023255552, pydct, 0.27405090799999954
2199023255552x2199023255552, scipy, 0.0004785279999985903
2199023255552x2199023255552, pydct, 0.2856712409999993
4398046511104x4398046511104, scipy, 0.0003754429999993647
4398046511104x4398046511104, pydct, 0.29609776400000243
4398046511104x4398046511104, scipy, 0.0003453440000029673
4398046511104x4398046511104, pydct, 0.2962849030000001
4398046511104x4398046511104, scipy, 0.00033776800000140383
4398046511104x4398046511104, pydct, 0.29718792700000307
4398046511104x4398046511104, scipy, 0.000482972000000359
4398046511104x4398046511104, pydct, 0.3110287189999994
4398046511104x4398046511104, scipy, 0.00033705700000297156
4398046511104x4398046511104, pydct, 0.3000823340000025
4398046511104x4398046511104, scipy, 0.0003751180000008958
4398046511104x4398046511104, pydct, 0.3088932060000005
4398046511104x4398046511104, scipy, 0.0003353130000007809
4398046511104x4398046511104, pydct, 0.3130455850000047
4398046511104x4398046511104, scipy, 0.0003851720000014325
4398046511104x4398046511104, pydct, 0.29121416599999606
4398046511104x4398046511104, scipy, 0.0003976830000027576
4398046511104x4398046511104, pydct, 0.3036975519999956
4398046511104x4398046511104, scipy, 0.00042735800000315294
4398046511104x4398046511104, pydct, 0.3326791220000018
8796093022208x8796093022208, scipy, 0.000576555000002088
8796093022208x8796093022208, pydct, 0.31685619199999593
8796093022208x8796093022208, scipy, 0.000575421000000631
8796093022208x8796093022208, pydct, 0.3137021729999958
8796093022208x8796093022208, scipy, 0.0005662049999983765
8796093022208x8796093022208, pydct, 0.32163662199999976
8796093022208x8796093022208, scipy, 0.000700657000002991
8796093022208x8796093022208, pydct, 0.32751260399999893
8796093022208x8796093022208, scipy, 0.00046521400000187896
8796093022208x8796093022208, pydct, 0.3202356150000014
8796093022208x8796093022208, scipy, 0.0004981669999963856
8796093022208x8796093022208, pydct, 0.31705343099999794
8796093022208x8796093022208, scipy, 0.0005686369999935437
8796093022208x8796093022208, pydct, 0.3152456910000012
8796093022208x8796093022208, scipy, 0.0005771800000005101
8796093022208x8796093022208, pydct, 0.3155699320000025
8796093022208x8796093022208, scipy, 0.0005587099999999623
8796093022208x8796093022208, pydct, 0.3256326549999997
8796093022208x8796093022208, scipy, 0.0006634859999934406
8796093022208x8796093022208, pydct, 0.3177089080000002
17592186044416x17592186044416, scipy, 0.00039561799999887626
17592186044416x17592186044416, pydct, 0.34110074800000234
17592186044416x17592186044416, scipy, 0.0004013210000053391
17592186044416x17592186044416, pydct, 0.3526810910000009
17592186044416x17592186044416, scipy, 0.0004554859999998939
17592186044416x17592186044416, pydct, 0.3553368390000031
17592186044416x17592186044416, scipy, 0.00031290300000108573
17592186044416x17592186044416, pydct, 0.34643244600000145
17592186044416x17592186044416, scipy, 0.0003165240000058134
17592186044416x17592186044416, pydct, 0.3583645630000021
17592186044416x17592186044416, scipy, 0.0003448229999989394
17592186044416x17592186044416, pydct, 0.3375140160000001
17592186044416x17592186044416, scipy, 0.0004479659999958585
17592186044416x17592186044416, pydct, 0.3457077330000047
17592186044416x17592186044416, scipy, 0.0003844039999947313
17592186044416x17592186044416, pydct, 0.36737826800000306
17592186044416x17592186044416, scipy, 0.0003410659999971699
17592186044416x17592186044416, pydct, 0.34281151700000123
17592186044416x17592186044416, scipy, 0.0003633990000011522
17592186044416x17592186044416, pydct, 0.33913834800000586
35184372088832x35184372088832, scipy, 0.0003279070000061779
35184372088832x35184372088832, pydct, 0.37075981200000285
35184372088832x35184372088832, scipy, 0.00040160799999711116
35184372088832x35184372088832, pydct, 0.36551779799999906
35184372088832x35184372088832, scipy, 0.00035337799999979325
35184372088832x35184372088832, pydct, 0.3578428689999953
35184372088832x35184372088832, scipy, 0.00041130799999677947
35184372088832x35184372088832, pydct, 0.35708881800000114
35184372088832x35184372088832, scipy, 0.00031249399999921934
35184372088832x35184372088832, pydct, 0.36106930999999776
35184372088832x35184372088832, scipy, 0.00036974600000405644
35184372088832x35184372088832, pydct, 0.3646040510000006
35184372088832x35184372088832, scipy, 0.00034250499999899375
35184372088832x35184372088832, pydct, 0.3670306719999985
35184372088832x35184372088832, scipy, 0.0003893199999964736
35184372088832x35184372088832, pydct, 0.3682021499999948
35184372088832x35184372088832, scipy, 0.00035366499999867074
35184372088832x35184372088832, pydct, 0.36073393800000275
35184372088832x35184372088832, scipy, 0.00031221499999389835
35184372088832x35184372088832, pydct, 0.36085590999999795
70368744177664x70368744177664, scipy, 0.0004557050000002505
70368744177664x70368744177664, pydct, 0.40190461899999974
70368744177664x70368744177664, scipy, 0.00045847599999859767
70368744177664x70368744177664, pydct, 0.39245243699999577
70368744177664x70368744177664, scipy, 0.00045138499999808346
70368744177664x70368744177664, pydct, 0.38576906400000155
70368744177664x70368744177664, scipy, 0.00043838399999884814
70368744177664x70368744177664, pydct, 0.39208225400000174
70368744177664x70368744177664, scipy, 0.00044972900000317395
70368744177664x70368744177664, pydct, 0.402530720999998
70368744177664x70368744177664, scipy, 0.0004586280000040688
70368744177664x70368744177664, pydct, 0.3879428549999986
70368744177664x70368744177664, scipy, 0.0005060379999974884
70368744177664x70368744177664, pydct, 0.40833592599999946
70368744177664x70368744177664, scipy, 0.0005011909999979025
70368744177664x70368744177664, pydct, 0.4030052049999995
70368744177664x70368744177664, scipy, 0.00042230500000073334
70368744177664x70368744177664, pydct, 0.4376398229999978
70368744177664x70368744177664, scipy, 0.000525560999996344
70368744177664x70368744177664, pydct, 0.4219857320000031
140737488355328x140737488355328, scipy, 0.0006146019999988539
140737488355328x140737488355328, pydct, 0.429744871000004
140737488355328x140737488355328, scipy, 0.0005975749999933555
140737488355328x140737488355328, pydct, 0.41597480600000125
140737488355328x140737488355328, scipy, 0.0005126219999951331
140737488355328x140737488355328, pydct, 0.41866644000000264
140737488355328x140737488355328, scipy, 0.0006031029999959969
140737488355328x140737488355328, pydct, 0.4098368710000031
140737488355328x140737488355328, scipy, 0.0005534820000008267
140737488355328x140737488355328, pydct, 0.4289974280000024
140737488355328x140737488355328, scipy, 0.0006412409999967394
140737488355328x140737488355328, pydct, 0.41195673499999685
140737488355328x140737488355328, scipy, 0.00067163999999309
140737488355328x140737488355328, pydct, 0.40680186699999865
140737488355328x140737488355328, scipy, 0.0005946249999979614
140737488355328x140737488355328, pydct, 0.41465654299999954
140737488355328x140737488355328, scipy, 0.0005257919999976934
140737488355328x140737488355328, pydct, 0.40819091599999524
140737488355328x140737488355328, scipy, 0.0005811509999986697
140737488355328x140737488355328, pydct, 0.4044388709999964
281474976710656x281474976710656, scipy, 0.0003774970000023359
281474976710656x281474976710656, pydct, 0.43333770400000304
281474976710656x281474976710656, scipy, 0.00036081599999704395
281474976710656x281474976710656, pydct, 0.45769501400000223
281474976710656x281474976710656, scipy, 0.00037527700000339337
281474976710656x281474976710656, pydct, 0.43082510600000035
281474976710656x281474976710656, scipy, 0.00034811999999817544
281474976710656x281474976710656, pydct, 0.42751648799999487
281474976710656x281474976710656, scipy, 0.00029984300000052144
281474976710656x281474976710656, pydct, 0.46398831399999807
281474976710656x281474976710656, scipy, 0.0003760399999990227
281474976710656x281474976710656, pydct, 0.4386084260000018
281474976710656x281474976710656, scipy, 0.00031471199999799637
281474976710656x281474976710656, pydct, 0.4394546669999997
281474976710656x281474976710656, scipy, 0.00033042799999805084
281474976710656x281474976710656, pydct, 0.4373462260000025
281474976710656x281474976710656, scipy, 0.0003375020000007112
281474976710656x281474976710656, pydct, 0.44247708500000016
281474976710656x281474976710656, scipy, 0.00038302600000150733
281474976710656x281474976710656, pydct, 0.4341629640000022
562949953421312x562949953421312, scipy, 0.0003386189999972089
562949953421312x562949953421312, pydct, 0.45815795900000467
562949953421312x562949953421312, scipy, 0.0003988590000005843
562949953421312x562949953421312, pydct, 0.46514007500000076
562949953421312x562949953421312, scipy, 0.0005370760000005248
562949953421312x562949953421312, pydct, 0.48788073299999724
562949953421312x562949953421312, scipy, 0.0004666210000010551
562949953421312x562949953421312, pydct, 0.5012219200000061
562949953421312x562949953421312, scipy, 0.000386652999999626
562949953421312x562949953421312, pydct, 0.46448539100000374
562949953421312x562949953421312, scipy, 0.0004079450000062934
562949953421312x562949953421312, pydct, 0.47128891199999856
562949953421312x562949953421312, scipy, 0.00043569500000018024
562949953421312x562949953421312, pydct, 0.4690791809999979
562949953421312x562949953421312, scipy, 0.0004912140000001841
562949953421312x562949953421312, pydct, 0.46776336500000326
562949953421312x562949953421312, scipy, 0.00040641900000082387
562949953421312x562949953421312, pydct, 0.463600704000001
562949953421312x562949953421312, scipy, 0.00045320699999962244
562949953421312x562949953421312, pydct, 0.45924425799999824
1125899906842624x1125899906842624, scipy, 0.0003646070000016266
1125899906842624x1125899906842624, pydct, 0.5006298420000022
1125899906842624x1125899906842624, scipy, 0.0004361100000025431
1125899906842624x1125899906842624, pydct, 0.49716113000000206
1125899906842624x1125899906842624, scipy, 0.0005110540000003994
1125899906842624x1125899906842624, pydct, 0.49239414400000214
1125899906842624x1125899906842624, scipy, 0.00045824299999708273
1125899906842624x1125899906842624, pydct, 0.4950029640000082
1125899906842624x1125899906842624, scipy, 0.00032680700000753404
1125899906842624x1125899906842624, pydct, 0.4846361239999908
1125899906842624x1125899906842624, scipy, 0.0003607290000076091
1125899906842624x1125899906842624, pydct, 0.48962903900000754
1125899906842624x1125899906842624, scipy, 0.0003449470000020938
1125899906842624x1125899906842624, pydct, 0.5064532379999918
1125899906842624x1125899906842624, scipy, 0.00032266600000241397
1125899906842624x1125899906842624, pydct, 0.48055488500000365
1125899906842624x1125899906842624, scipy, 0.00031823199999791996
1125899906842624x1125899906842624, pydct, 0.5023983340000058
1125899906842624x1125899906842624, scipy, 0.000368092000002207
1125899906842624x1125899906842624, pydct, 0.5006473910000011
2251799813685248x2251799813685248, scipy, 0.00038593300000400177
2251799813685248x2251799813685248, pydct, 0.5428222489999968
2251799813685248x2251799813685248, scipy, 0.0004616079999948397
2251799813685248x2251799813685248, pydct, 0.5383922409999968
2251799813685248x2251799813685248, scipy, 0.00046007299999928364
2251799813685248x2251799813685248, pydct, 0.5520963279999904
2251799813685248x2251799813685248, scipy, 0.00042058400001110385
2251799813685248x2251799813685248, pydct, 0.5219299449999966
2251799813685248x2251799813685248, scipy, 0.00043126300001006257
2251799813685248x2251799813685248, pydct, 0.5316952270000002
2251799813685248x2251799813685248, scipy, 0.0003874169999988908
2251799813685248x2251799813685248, pydct, 0.5715051729999914
2251799813685248x2251799813685248, scipy, 0.0005395379999981742
2251799813685248x2251799813685248, pydct, 0.5354472480000112
2251799813685248x2251799813685248, scipy, 0.0007027560000096855
2251799813685248x2251799813685248, pydct, 0.5366463409999938
2251799813685248x2251799813685248, scipy, 0.0003565650000041387
2251799813685248x2251799813685248, pydct, 0.5395815349999964
2251799813685248x2251799813685248, scipy, 0.00047462199999870336
2251799813685248x2251799813685248, pydct, 0.5545652320000016
4503599627370496x4503599627370496, scipy, 0.0003918780000020661
4503599627370496x4503599627370496, pydct, 0.5690631889999906
4503599627370496x4503599627370496, scipy, 0.0004141379999964556
4503599627370496x4503599627370496, pydct, 0.563240368999999
4503599627370496x4503599627370496, scipy, 0.00036220699999489625
4503599627370496x4503599627370496, pydct, 0.5577778219999914
4503599627370496x4503599627370496, scipy, 0.00040217600000858056
4503599627370496x4503599627370496, pydct, 0.5740427369999992
4503599627370496x4503599627370496, scipy, 0.0004276269999934357
4503599627370496x4503599627370496, pydct, 0.5645673450000004
4503599627370496x4503599627370496, scipy, 0.00038158300000645795
4503599627370496x4503599627370496, pydct, 0.5837079479999971
4503599627370496x4503599627370496, scipy, 0.00043248600000822535
4503599627370496x4503599627370496, pydct, 0.6058859270000028
4503599627370496x4503599627370496, scipy, 0.00034178800000006504
4503599627370496x4503599627370496, pydct, 0.5781915520000069
4503599627370496x4503599627370496, scipy, 0.00039065600000753875
4503599627370496x4503599627370496, pydct, 0.5647757690000077
4503599627370496x4503599627370496, scipy, 0.0005146589999895923
4503599627370496x4503599627370496, pydct, 0.556873350999993
9007199254740992x9007199254740992, scipy, 0.0007451320000058104
9007199254740992x9007199254740992, pydct, 0.6085197419999986
9007199254740992x9007199254740992, scipy, 0.0007120249999985617
9007199254740992x9007199254740992, pydct, 0.5983295110000029
9007199254740992x9007199254740992, scipy, 0.0007925130000074887
9007199254740992x9007199254740992, pydct, 0.5813271460000067
9007199254740992x9007199254740992, scipy, 0.0007967779999944469
9007199254740992x9007199254740992, pydct, 0.5879912110000021
9007199254740992x9007199254740992, scipy, 0.0007115319999968506
9007199254740992x9007199254740992, pydct, 0.6135678600000034
9007199254740992x9007199254740992, scipy, 0.00328327300000808
9007199254740992x9007199254740992, pydct, 0.6161768799999976
9007199254740992x9007199254740992, scipy, 0.0007555619999948249
9007199254740992x9007199254740992, pydct, 0.6006337510000037
9007199254740992x9007199254740992, scipy, 0.0006862270000027593
9007199254740992x9007199254740992, pydct, 0.5964284410000005
9007199254740992x9007199254740992, scipy, 0.0007186109999963719
9007199254740992x9007199254740992, pydct, 0.6077442949999892
9007199254740992x9007199254740992, scipy, 0.0008363760000094089
9007199254740992x9007199254740992, pydct, 0.5937256240000011
18014398509481984x18014398509481984, scipy, 0.00044160299999873587
18014398509481984x18014398509481984, pydct, 0.6333714969999988
18014398509481984x18014398509481984, scipy, 0.00032366900001079557
18014398509481984x18014398509481984, pydct, 0.6396805410000042
18014398509481984x18014398509481984, scipy, 0.0003229670000024498
18014398509481984x18014398509481984, pydct, 0.6444971330000016
18014398509481984x18014398509481984, scipy, 0.00029775199999448887
18014398509481984x18014398509481984, pydct, 0.6360172429999977
18014398509481984x18014398509481984, scipy, 0.00036672000000237404
18014398509481984x18014398509481984, pydct, 0.6437776980000081
18014398509481984x18014398509481984, scipy, 0.00034759099999348564
18014398509481984x18014398509481984, pydct, 0.648101572999991
18014398509481984x18014398509481984, scipy, 0.000344239000000357
18014398509481984x18014398509481984, pydct, 0.678591663000006
18014398509481984x18014398509481984, scipy, 0.00040105600000117647
18014398509481984x18014398509481984, pydct, 0.629984664999995
18014398509481984x18014398509481984, scipy, 0.00033074400000998594
18014398509481984x18014398509481984, pydct, 0.6200013750000011
18014398509481984x18014398509481984, scipy, 0.00042805299999315594
18014398509481984x18014398509481984, pydct, 0.6347459999999927
36028797018963968x36028797018963968, scipy, 0.0004115139999925077
36028797018963968x36028797018963968, pydct, 0.6806424979999974
36028797018963968x36028797018963968, scipy, 0.00036588499999368196
36028797018963968x36028797018963968, pydct, 0.6718740430000025
36028797018963968x36028797018963968, scipy, 0.000472041999998396
36028797018963968x36028797018963968, pydct, 0.6526742379999888
36028797018963968x36028797018963968, scipy, 0.00041482999999686854
36028797018963968x36028797018963968, pydct, 0.650012500999992
36028797018963968x36028797018963968, scipy, 0.000364212000008024
36028797018963968x36028797018963968, pydct, 0.662504123000005
36028797018963968x36028797018963968, scipy, 0.000381655999987629
36028797018963968x36028797018963968, pydct, 0.6767553260000057
36028797018963968x36028797018963968, scipy, 0.0005241160000082346
36028797018963968x36028797018963968, pydct, 0.6637377010000023
36028797018963968x36028797018963968, scipy, 0.0004812789999988354
36028797018963968x36028797018963968, pydct, 0.6495934059999939
36028797018963968x36028797018963968, scipy, 0.0004011440000084576
36028797018963968x36028797018963968, pydct, 0.6809671820000034
36028797018963968x36028797018963968, scipy, 0.0005477040000130273
36028797018963968x36028797018963968, pydct, 0.661585603000006
72057594037927936x72057594037927936, scipy, 0.0004378459999969664
72057594037927936x72057594037927936, pydct, 0.6880044179999913
72057594037927936x72057594037927936, scipy, 0.0003595600000068089
72057594037927936x72057594037927936, pydct, 0.707295447000007
72057594037927936x72057594037927936, scipy, 0.00041936600000269664
72057594037927936x72057594037927936, pydct, 0.6979072489999965
72057594037927936x72057594037927936, scipy, 0.0004347290000055182
72057594037927936x72057594037927936, pydct, 0.6960282060000083
72057594037927936x72057594037927936, scipy, 0.0003750139999993962
72057594037927936x72057594037927936, pydct, 0.7106184869999908
72057594037927936x72057594037927936, scipy, 0.0003521700000135297
72057594037927936x72057594037927936, pydct, 0.6862139050000025
72057594037927936x72057594037927936, scipy, 0.00038859100000365743
72057594037927936x72057594037927936, pydct, 0.6979488820000057
72057594037927936x72057594037927936, scipy, 0.00033256300000061856
72057594037927936x72057594037927936, pydct, 0.6752815610000056
72057594037927936x72057594037927936, scipy, 0.0003603609999913715
72057594037927936x72057594037927936, pydct, 0.6877110310000063
72057594037927936x72057594037927936, scipy, 0.0004063949999988381
72057594037927936x72057594037927936, pydct, 0.6839134809999905
144115188075855872x144115188075855872, scipy, 0.00045298400000604033
144115188075855872x144115188075855872, pydct, 0.7166144520000017
144115188075855872x144115188075855872, scipy, 0.00042280499999947097
144115188075855872x144115188075855872, pydct, 0.7310948109999913
144115188075855872x144115188075855872, scipy, 0.00044572400000220114
144115188075855872x144115188075855872, pydct, 0.7248958169999895
144115188075855872x144115188075855872, scipy, 0.0004767350000065562
144115188075855872x144115188075855872, pydct, 0.7268839139999983
144115188075855872x144115188075855872, scipy, 0.0005447650000007798
144115188075855872x144115188075855872, pydct, 0.7480891000000014
144115188075855872x144115188075855872, scipy, 0.00045399600000450846
144115188075855872x144115188075855872, pydct, 0.7945283659999944
144115188075855872x144115188075855872, scipy, 0.0004665630000033616
144115188075855872x144115188075855872, pydct, 0.7820733669999953
144115188075855872x144115188075855872, scipy, 0.00044493899999054065
144115188075855872x144115188075855872, pydct, 0.7180588369999867
144115188075855872x144115188075855872, scipy, 0.0004292469999995774
144115188075855872x144115188075855872, pydct, 0.7518253269999917
144115188075855872x144115188075855872, scipy, 0.0005128800000022693
144115188075855872x144115188075855872, pydct, 0.7295348540000077
288230376151711744x288230376151711744, scipy, 0.000663021000008257
288230376151711744x288230376151711744, pydct, 0.7637318740000012
288230376151711744x288230376151711744, scipy, 0.0005325489999989941
288230376151711744x288230376151711744, pydct, 0.7579135559999912
288230376151711744x288230376151711744, scipy, 0.0008411630000040304
288230376151711744x288230376151711744, pydct, 0.7693069750000063
288230376151711744x288230376151711744, scipy, 0.0005427720000028557
288230376151711744x288230376151711744, pydct, 0.7702540709999965
288230376151711744x288230376151711744, scipy, 0.0005875340000045526
288230376151711744x288230376151711744, pydct, 0.7765258259999968
288230376151711744x288230376151711744, scipy, 0.0004928360000064913
288230376151711744x288230376151711744, pydct, 0.7676867320000014
288230376151711744x288230376151711744, scipy, 0.0005555570000126409
288230376151711744x288230376151711744, pydct, 0.7590572099999946
288230376151711744x288230376151711744, scipy, 0.0006058459999991328
288230376151711744x288230376151711744, pydct, 0.748440967999997
288230376151711744x288230376151711744, scipy, 0.0005568619999962721
288230376151711744x288230376151711744, pydct, 0.7877188860000075
288230376151711744x288230376151711744, scipy, 0.0006683560000055877
288230376151711744x288230376151711744, pydct, 0.7646117949999933
576460752303423488x576460752303423488, scipy, 0.000936628999994582
576460752303423488x576460752303423488, pydct, 0.8110945690000051
576460752303423488x576460752303423488, scipy, 0.000836773000003177
576460752303423488x576460752303423488, pydct, 0.8082681069999893
576460752303423488x576460752303423488, scipy, 0.000864551000006486
576460752303423488x576460752303423488, pydct, 0.8030074840000054
576460752303423488x576460752303423488, scipy, 0.0009294239999917409
576460752303423488x576460752303423488, pydct, 0.8116628370000001
576460752303423488x576460752303423488, scipy, 0.0008646999999939453
576460752303423488x576460752303423488, pydct, 0.8170585579999994
576460752303423488x576460752303423488, scipy, 0.000907215999987443
576460752303423488x576460752303423488, pydct, 0.8021412749999968
576460752303423488x576460752303423488, scipy, 0.0011069050000003244
576460752303423488x576460752303423488, pydct, 0.8042737130000006
576460752303423488x576460752303423488, scipy, 0.0007919699999945351
576460752303423488x576460752303423488, pydct, 0.8177959150000049
576460752303423488x576460752303423488, scipy, 0.0009628920000039898
576460752303423488x576460752303423488, pydct, 0.8121764670000005
576460752303423488x576460752303423488, scipy, 0.0007950870000001942
576460752303423488x576460752303423488, pydct, 0.8344018179999892
1152921504606846976x1152921504606846976, scipy, 0.00038133900000048015
1152921504606846976x1152921504606846976, pydct, 0.8531319720000141
1152921504606846976x1152921504606846976, scipy, 0.00037647800002105214
1152921504606846976x1152921504606846976, pydct, 0.8645443599999965
1152921504606846976x1152921504606846976, scipy, 0.0003521609999950215
1152921504606846976x1152921504606846976, pydct, 0.9025892530000021
1152921504606846976x1152921504606846976, scipy, 0.00033319799999276256
1152921504606846976x1152921504606846976, pydct, 0.9014211399999965
1152921504606846976x1152921504606846976, scipy, 0.00035129900001606984
1152921504606846976x1152921504606846976, pydct, 0.8889908610000248
1152921504606846976x1152921504606846976, scipy, 0.0004743260000168448
1152921504606846976x1152921504606846976, pydct, 0.9004022229999862
1152921504606846976x1152921504606846976, scipy, 0.00039726299999642833
1152921504606846976x1152921504606846976, pydct, 0.8580896089999897
1152921504606846976x1152921504606846976, scipy, 0.00046338499998910265
1152921504606846976x1152921504606846976, pydct, 0.8490221499999961
1152921504606846976x1152921504606846976, scipy, 0.00034120600000164814
